holeid,from,to,TEMP,start_x,start_y,start_z,mid_x,mid_y,mid_z,end_x,end_y,end_z
LONCCARICA-1,1380.0,1390.0,75.43982999999999,680935.0923,5070578.644,-1162.9846196,680935.0923,5070578.644,-1167.9846196,680935.0923,5070578.644,-1172.9846196
LONCCARICA-1,1390.0,1400.0,75.91211,680935.0923,5070578.644,-1172.9846196,680935.0923,5070578.644,-1177.9846196,680935.0923,5070578.644,-1182.9846196
LONCCARICA-1,1400.0,1410.0,76.30853499999999,680935.0923,5070578.644,-1182.9846196,680935.0923,5070578.644,-1187.9846196,680935.0923,5070578.644,-1192.9846196
LONCCARICA-1,1410.0,1420.0,76.808705,680935.0923,5070578.644,-1192.9846196,680935.0923,5070578.644,-1197.9846196,680935.0923,5070578.644,-1202.9846196
LONCCARICA-1,1420.0,1430.0,77.752765,680935.0923,5070578.644,-1202.9846196,680935.0923,5070578.644,-1207.9846196,680935.0923,5070578.644,-1212.9846196
LONCCARICA-1,1430.0,1440.0,78.318575,680935.0923,5070578.644,-1212.9846196,680935.0923,5070578.644,-1217.9846196,680935.0923,5070578.644,-1222.9846196
LONCCARICA-1,1440.0,1450.0,79.22161,680935.0923,5070578.644,-1222.9846196,680935.0923,5070578.644,-1227.9846196,680935.0923,5070578.644,-1232.9846196
LONCCARICA-1,1450.0,1460.0,79.707065,680935.0923,5070578.644,-1232.9846196,680935.0923,5070578.644,-1237.9846196,680935.0923,5070578.644,-1242.9846196
LONCCARICA-1,1460.0,1470.0,80.56355500000001,680935.0923,5070578.644,-1242.9846196,680935.0923,5070578.644,-1247.9846196,680935.0923,5070578.644,-1252.9846196
LONCCARICA-1,1470.0,1480.0,80.974525,680935.0923,5070578.644,-1252.9846196,680935.0923,5070578.644,-1257.9846196,680935.0923,5070578.644,-1262.9846196
LONCCARICA-1,1480.0,1490.0,81.54773,680935.0923,5070578.644,-1262.9846196,680935.0923,5070578.644,-1267.9846196,680935.0923,5070578.644,-1272.9846196
LONCCARICA-1,1490.0,1500.0,82.85224999999998,680935.0923,5070578.644,-1272.9846196,680935.0923,5070578.644,-1277.9846196,680935.0923,5070578.644,-1282.9846196
