holeid,x,y,z,TVD,TEMP,GM
VIROVITICA-1,685448.76,5073267.09,-2500.37,2735.0,137.703230933,4
VIROVITICA-1,685448.76,5073267.09,-2505.37,2740.0,137.699181625,4
VIROVITICA-1,685448.76,5073267.09,-2510.37,2745.0,137.695595309,4
VIROVITICA-1,685448.76,5073267.09,-2515.37,2750.0,137.692469341,4
VIROVITICA-1,685448.76,5073267.09,-2520.37,2755.0,137.689801023,4
VIROVITICA-1,685448.76,5073267.09,-2525.37,2760.0,137.68758761,4
VIROVITICA-1,685448.76,5073267.09,-2530.37,2765.0,137.685826304,4
VIROVITICA-1,685448.76,5073267.09,-2535.37,2770.0,137.684514254,4
VIROVITICA-1,685448.76,5073267.09,-2540.37,2775.0,137.683648563,4
VIROVITICA-1,685448.76,5073267.09,-2545.37,2780.0,137.68322628,4
VIROVITICA-1,685448.76,5073267.09,-2550.37,2785.0,137.683244406,4
VIROVITICA-1,685448.76,5073267.09,-2555.37,2790.0,137.68369989,4
VIROVITICA-1,685448.76,5073267.09,-2560.37,2795.0,137.684589632,4
VIROVITICA-1,685448.76,5073267.09,-2565.37,2800.0,137.685910483,4
VIROVITICA-1,685448.76,5073267.09,-2570.37,2805.0,137.687659244,4
VIROVITICA-1,685448.76,5073267.09,-2575.37,2810.0,137.689832667,4
VIROVITICA-1,685448.76,5073267.09,-2580.37,2815.0,137.692427454,4
VIROVITICA-1,685448.76,5073267.09,-2585.37,2820.0,137.695440261,4
VIROVITICA-1,685448.76,5073267.09,-2590.37,2825.0,137.698867693,4
VIROVITICA-1,685448.76,5073267.09,-2595.37,2830.0,137.702706309,4
VIROVITICA-1,685448.76,5073267.09,-2600.37,2835.0,137.70695262,4
VIROVITICA-1,685448.76,5073267.09,-2605.37,2840.0,137.711603088,4
VIROVITICA-1,685448.76,5073267.09,-2610.37,2845.0,137.716654131,4
VIROVITICA-1,685448.76,5073267.09,-2615.37,2850.0,137.722102119,4
VIROVITICA-1,685448.76,5073267.09,-2620.37,2855.0,137.727943376,4
VIROVITICA-1,685448.76,5073267.09,-2625.37,2860.0,137.734174181,4
VIROVITICA-1,685448.76,5073267.09,-2630.37,2865.0,137.740790766,4
VIROVITICA-1,685448.76,5073267.09,-2635.37,2870.0,137.74778932,4
VIROVITICA-1,685448.76,5073267.09,-2640.37,2875.0,137.755165988,4
VIROVITICA-1,685448.76,5073267.09,-2645.37,2880.0,137.762916871,4
VIROVITICA-1,685448.76,5073267.09,-2650.37,2885.0,137.771038026,4
VIROVITICA-1,685448.76,5073267.09,-2655.37,2890.0,137.779525467,4
VIROVITICA-1,685448.76,5073267.09,-2660.37,2895.0,137.788375169,4
VIROVITICA-1,685448.76,5073267.09,-2665.37,2900.0,137.797583062,4
VIROVITICA-1,685448.76,5073267.09,-2670.37,2905.0,137.807145036,4
VIROVITICA-1,685448.76,5073267.09,-2675.37,2910.0,137.817056943,4
VIROVITICA-1,685448.76,5073267.09,-2680.37,2915.0,137.827314592,4
VIROVITICA-1,685448.76,5073267.09,-2685.37,2920.0,137.837913757,4
VIROVITICA-1,685448.76,5073267.09,-2690.37,2925.0,137.84885017,4
VIROVITICA-1,685448.76,5073267.09,-2695.37,2930.0,137.860119527,4
VIROVITICA-1,685448.76,5073267.09,-2700.37,2935.0,137.871717489,4
VIROVITICA-1,685448.76,5073267.09,-2705.37,2940.0,137.883639679,4
VIROVITICA-1,685448.76,5073267.09,-2710.37,2945.0,137.895881685,4
VIROVITICA-1,685448.76,5073267.09,-2715.37,2950.0,137.90843906,4
VIROVITICA-1,685448.76,5073267.09,-2720.37,2955.0,137.921307326,4
VIROVITICA-1,685448.76,5073267.09,-2721.87,2956.5,137.925227755,4
VIROVITICA-3ALFA,686218.75,5073539.22,183.15,0.0,48.6349084255,3
VIROVITICA-3ALFA,686218.75,5073539.22,178.15,5.0,48.6594154994,3
VIROVITICA-3ALFA,686218.75,5073539.22,173.15,10.0,48.6841394485,3
VIROVITICA-3ALFA,686218.75,5073539.22,168.15,15.0,48.7090827537,3
VIROVITICA-3ALFA,686218.75,5073539.22,163.15,20.0,48.7342479257,3
VIROVITICA-3ALFA,686218.75,5073539.22,158.15,25.0,48.7596375051,3
VIROVITICA-3ALFA,686218.75,5073539.22,153.15,30.0,48.7852540631,3
VIROVITICA-3ALFA,686218.75,5073539.22,148.15,35.0,48.8111002012,3
VIROVITICA-3ALFA,686218.75,5073539.22,143.15,40.0,48.8371785518,3
VIROVITICA-3ALFA,686218.75,5073539.22,138.15,45.0,48.8634917782,3
VIROVITICA-3ALFA,686218.75,5073539.22,133.15,50.0,48.8900464354,3
VIROVITICA-3ALFA,686218.75,5073539.22,128.15,55.0,48.9168362297,3
VIROVITICA-3ALFA,686218.75,5073539.22,123.15,60.0,48.9438690055,3
VIROVITICA-3ALFA,686218.75,5073539.22,118.15,65.0,48.9711475493,3
VIROVITICA-3ALFA,686218.75,5073539.22,113.15,70.0,48.9986746799,3
VIROVITICA-3ALFA,686218.75,5073539.22,108.15,75.0,49.0264532482,3
VIROVITICA-3ALFA,686218.75,5073539.22,103.15,80.0,49.0544861374,3
VIROVITICA-3ALFA,686218.75,5073539.22,98.15,85.0,49.0827762632,3
VIROVITICA-3ALFA,686218.75,5073539.22,93.15,90.0,49.1113265742,3
VIROVITICA-3ALFA,686218.75,5073539.22,88.15,95.0,49.1401400518,0
VIROVITICA-3ALFA,686218.75,5073539.22,83.15,100.0,49.1692197103,0
VIROVITICA-3ALFA,686218.75,5073539.22,78.15,105.0,49.1985685973,0
VIROVITICA-3ALFA,686218.75,5073539.22,73.15,110.0,49.2281916334,0
VIROVITICA-3ALFA,686218.75,5073539.22,68.15,115.0,49.2580882979,0
VIROVITICA-3ALFA,686218.75,5073539.22,63.15,120.0,49.288263535,0
VIROVITICA-3ALFA,686218.75,5073539.22,58.15,125.0,49.3187205259,0
VIROVITICA-3ALFA,686218.75,5073539.22,53.15,130.0,49.3494624856,0
VIROVITICA-3ALFA,686218.75,5073539.22,48.15,135.0,49.380492663,0
VIROVITICA-3ALFA,686218.75,5073539.22,43.15,140.0,49.4118143405,0
VIROVITICA-3ALFA,686218.75,5073539.22,38.15,145.0,49.4434308345,0
VIROVITICA-3ALFA,686218.75,5073539.22,33.15,150.0,49.4753454952,0
VIROVITICA-3ALFA,686218.75,5073539.22,28.15,155.0,49.5075617065,0
VIROVITICA-3ALFA,686218.75,5073539.22,23.15,160.0,49.5400828862,0
VIROVITICA-3ALFA,686218.75,5073539.22,18.15,165.0,49.5729124861,0
VIROVITICA-3ALFA,686218.75,5073539.22,13.15,170.0,49.6060539912,0
VIROVITICA-3ALFA,686218.75,5073539.22,8.15,175.0,49.6395109207,0
VIROVITICA-3ALFA,686218.75,5073539.22,3.15,180.0,49.6732868269,0
VIROVITICA-3ALFA,686218.75,5073539.22,-1.85,185.0,49.7073852957,0
VIROVITICA-3ALFA,686218.75,5073539.22,-6.85,190.0,49.7418099465,0
VIROVITICA-3ALFA,686218.75,5073539.22,-11.85,195.0,49.7765644314,0
VIROVITICA-3ALFA,686218.75,5073539.22,-16.85,200.0,49.8116524359,0
VIROVITICA-3ALFA,686218.75,5073539.22,-21.85,205.0,49.8470776778,0
VIROVITICA-3ALFA,686218.75,5073539.22,-26.85,210.0,49.8828439076,0
VIROVITICA-3ALFA,686218.75,5073539.22,-31.85,215.0,49.9189549082,0
VIROVITICA-3ALFA,686218.75,5073539.22,-36.85,220.0,49.9554144942,0
VIROVITICA-3ALFA,686218.75,5073539.22,-41.85,225.0,49.9922265118,0
VIROVITICA-3ALFA,686218.75,5073539.22,-46.85,230.0,50.0293948387,0
VIROVITICA-3ALFA,686218.75,5073539.22,-51.85,235.0,50.0669233833,0
VIROVITICA-3ALFA,686218.75,5073539.22,-56.85,240.0,50.1048160845,0
VIROVITICA-3ALFA,686218.75,5073539.22,-61.85,245.0,50.1430769116,0
VIROVITICA-3ALFA,686218.75,5073539.22,-66.85,250.0,50.1817098629,0
VIROVITICA-3ALFA,686218.75,5073539.22,-71.85,255.0,50.2207189663,0
VIROVITICA-3ALFA,686218.75,5073539.22,-76.85,260.0,50.260108278,0
VIROVITICA-3ALFA,686218.75,5073539.22,-81.85,265.0,50.2998818822,0
VIROVITICA-3ALFA,686218.75,5073539.22,-86.85,270.0,50.3400438904,0
VIROVITICA-3ALFA,686218.75,5073539.22,-91.85,275.0,50.380598441,0
VIROVITICA-3ALFA,686218.75,5073539.22,-96.85,280.0,50.4215496982,0
VIROVITICA-3ALFA,686218.75,5073539.22,-101.85,285.0,50.4629018517,0
VIROVITICA-3ALFA,686218.75,5073539.22,-106.85,290.0,50.5046591157,0
VIROVITICA-3ALFA,686218.75,5073539.22,-111.85,295.0,50.546825728,0
VIROVITICA-3ALFA,686218.75,5073539.22,-116.85,300.0,50.5894059496,0
VIROVITICA-3ALFA,686218.75,5073539.22,-121.85,305.0,50.6324040632,0
VIROVITICA-3ALFA,686218.75,5073539.22,-126.85,310.0,50.6758243728,0
VIROVITICA-3ALFA,686218.75,5073539.22,-131.85,315.0,50.7196712025,0
VIROVITICA-3ALFA,686218.75,5073539.22,-136.85,320.0,50.7638477528,0
VIROVITICA-3ALFA,686218.75,5073539.22,-141.85,325.0,50.8085587836,0
VIROVITICA-3ALFA,686218.75,5073539.22,-146.85,330.0,50.8537094808,0
VIROVITICA-3ALFA,686218.75,5073539.22,-151.85,335.0,50.8993042474,0
VIROVITICA-3ALFA,686218.75,5073539.22,-156.85,340.0,50.9453475016,0
VIROVITICA-3ALFA,686218.75,5073539.22,-161.85,345.0,50.9918436757,0
VIROVITICA-3ALFA,686218.75,5073539.22,-166.85,350.0,51.0387972145,0
VIROVITICA-3ALFA,686218.75,5073539.22,-171.85,355.0,51.0862125741,0
VIROVITICA-3ALFA,686218.75,5073539.22,-176.85,360.0,51.134094221,0
VIROVITICA-3ALFA,686218.75,5073539.22,-181.85,365.0,51.1824466299,0
VIROVITICA-3ALFA,686218.75,5073539.22,-186.85,370.0,51.2312726049,0
VIROVITICA-3ALFA,686218.75,5073539.22,-191.85,375.0,51.2805799408,0
VIROVITICA-3ALFA,686218.75,5073539.22,-196.85,380.0,51.3303731591,0
VIROVITICA-3ALFA,686218.75,5073539.22,-201.85,385.0,51.3806534681,0
VIROVITICA-3ALFA,686218.75,5073539.22,-206.85,390.0,51.4314269897,0
VIROVITICA-3ALFA,686218.75,5073539.22,-211.85,395.0,51.4826982182,0
VIROVITICA-3ALFA,686218.75,5073539.22,-216.85,400.0,51.5344716455,0
VIROVITICA-3ALFA,686218.75,5073539.22,-221.85,405.0,51.5867517591,0
VIROVITICA-3ALFA,686218.75,5073539.22,-226.85,410.0,51.6395430401,0
VIROVITICA-3ALFA,686218.75,5073539.22,-231.85,415.0,51.692849962,0
VIROVITICA-3ALFA,686218.75,5073539.22,-236.85,420.0,51.7466769881,0
VIROVITICA-3ALFA,686218.75,5073539.22,-241.85,425.0,51.8010285697,0
VIROVITICA-3ALFA,686218.75,5073539.22,-246.85,430.0,51.8559091443,0
VIROVITICA-3ALFA,686218.75,5073539.22,-251.85,435.0,51.9113231336,0
VIROVITICA-3ALFA,686218.75,5073539.22,-256.85,440.0,51.9672749408,0
VIROVITICA-3ALFA,686218.75,5073539.22,-261.85,445.0,52.0237689494,0
VIROVITICA-3ALFA,686218.75,5073539.22,-266.85,450.0,52.0808095202,0
VIROVITICA-3ALFA,686218.75,5073539.22,-271.85,455.0,52.1384009897,0
VIROVITICA-3ALFA,686218.75,5073539.22,-276.85,460.0,52.1965476676,0
VIROVITICA-3ALFA,686218.75,5073539.22,-281.85,465.0,52.2552538343,0
VIROVITICA-3ALFA,686218.75,5073539.22,-286.85,470.0,52.3145237393,0
VIROVITICA-3ALFA,686218.75,5073539.22,-291.85,475.0,52.374361598,0
VIROVITICA-3ALFA,686218.75,5073539.22,-296.85,480.0,52.4347715901,0
VIROVITICA-3ALFA,686218.75,5073539.22,-301.85,485.0,52.4957578567,0
VIROVITICA-3ALFA,686218.75,5073539.22,-306.85,490.0,52.5573255107,0
VIROVITICA-3ALFA,686218.75,5073539.22,-311.85,495.0,52.6194766229,0
VIROVITICA-3ALFA,686218.75,5073539.22,-316.85,500.0,52.6822161803,0
VIROVITICA-3ALFA,686218.75,5073539.22,-321.85,505.0,52.7455481465,0
VIROVITICA-3ALFA,686218.75,5073539.22,-326.85,510.0,52.8094764344,0
VIROVITICA-3ALFA,686218.75,5073539.22,-331.85,515.0,52.8740049041,0
VIROVITICA-3ALFA,686218.75,5073539.22,-336.85,520.0,52.9391373599,0
VIROVITICA-3ALFA,686218.75,5073539.22,-341.85,525.0,53.0048775483,0
VIROVITICA-3ALFA,686218.75,5073539.22,-346.85,530.0,53.0712291554,0
VIROVITICA-3ALFA,686218.75,5073539.22,-351.85,535.0,53.1381958044,0
VIROVITICA-3ALFA,686218.75,5073539.22,-356.85,540.0,53.205781053,0
VIROVITICA-3ALFA,686218.75,5073539.22,-361.85,545.0,53.2739883912,0
VIROVITICA-3ALFA,686218.75,5073539.22,-366.85,550.0,53.3428212388,0
VIROVITICA-3ALFA,686218.75,5073539.22,-371.85,555.0,53.4122829428,0
VIROVITICA-3ALFA,686218.75,5073539.22,-376.85,560.0,53.4823767754,0
VIROVITICA-3ALFA,686218.75,5073539.22,-381.85,565.0,53.5531059311,0
VIROVITICA-3ALFA,686218.75,5073539.22,-386.85,570.0,53.624473525,0
VIROVITICA-3ALFA,686218.75,5073539.22,-391.85,575.0,53.6964825901,0
VIROVITICA-3ALFA,686218.75,5073539.22,-396.85,580.0,53.769136075,0
VIROVITICA-3ALFA,686218.75,5073539.22,-401.85,585.0,53.8424368421,0
VIROVITICA-3ALFA,686218.75,5073539.22,-406.85,590.0,53.916387665,0
VIROVITICA-3ALFA,686218.75,5073539.22,-411.85,595.0,53.9909912268,0
VIROVITICA-3ALFA,686218.75,5073539.22,-416.85,600.0,54.0662501175,0
VIROVITICA-3ALFA,686218.75,5073539.22,-421.85,605.0,54.1421668327,0
VIROVITICA-3ALFA,686218.75,5073539.22,-426.85,610.0,54.2187437711,0
VIROVITICA-3ALFA,686218.75,5073539.22,-431.85,615.0,54.2959832332,0
VIROVITICA-3ALFA,686218.75,5073539.22,-436.85,620.0,54.3738874189,0
VIROVITICA-3ALFA,686218.75,5073539.22,-441.85,625.0,54.4524584262,0
VIROVITICA-3ALFA,686218.75,5073539.22,-446.85,630.0,54.5316982496,0
VIROVITICA-3ALFA,686218.75,5073539.22,-451.85,635.0,54.6116087783,0
VIROVITICA-3ALFA,686218.75,5073539.22,-456.85,640.0,54.6921917952,0
VIROVITICA-3ALFA,686218.75,5073539.22,-461.85,645.0,54.7734489749,0
VIROVITICA-3ALFA,686218.75,5073539.22,-466.85,650.0,54.8553818832,0
VIROVITICA-3ALFA,686218.75,5073539.22,-471.85,655.0,54.9379919751,0
VIROVITICA-3ALFA,686218.75,5073539.22,-476.85,660.0,55.0212805947,0
VIROVITICA-3ALFA,686218.75,5073539.22,-481.85,665.0,55.1052489735,0
VIROVITICA-3ALFA,686218.75,5073539.22,-486.85,670.0,55.1899056868,0
VIROVITICA-3ALFA,686218.75,5073539.22,-491.85,675.0,55.2752368633,0
VIROVITICA-3ALFA,686218.75,5073539.22,-496.85,680.0,55.3612508089,0
VIROVITICA-3ALFA,686218.75,5073539.22,-501.85,685.0,55.4479482984,0
VIROVITICA-3ALFA,686218.75,5073539.22,-506.85,690.0,55.5353299911,0
VIROVITICA-3ALFA,686218.75,5073539.22,-511.85,695.0,55.6233964308,0
VIROVITICA-3ALFA,686218.75,5073539.22,-516.85,700.0,55.7121480454,0
VIROVITICA-3ALFA,686218.75,5073539.22,-521.85,705.0,55.8015851472,0
VIROVITICA-3ALFA,686218.75,5073539.22,-526.85,710.0,55.8917079329,0
VIROVITICA-3ALFA,686218.75,5073539.22,-531.85,715.0,55.9825164835,0
VIROVITICA-3ALFA,686218.75,5073539.22,-536.85,720.0,56.0740107653,0
VIROVITICA-3ALFA,686218.75,5073539.22,-541.85,725.0,56.1661906302,0
VIROVITICA-3ALFA,686218.75,5073539.22,-546.85,730.0,56.259055816,0
VIROVITICA-3ALFA,686218.75,5073539.22,-551.85,735.0,56.3526059477,0
VIROVITICA-3ALFA,686218.75,5073539.22,-556.85,740.0,56.4468405382,0
VIROVITICA-3ALFA,686218.75,5073539.22,-561.85,745.0,56.5417589891,0
VIROVITICA-3ALFA,686218.75,5073539.22,-566.85,750.0,56.6373605925,0
VIROVITICA-3ALFA,686218.75,5073539.22,-571.85,755.0,56.7336445316,0
VIROVITICA-3ALFA,686218.75,5073539.22,-576.85,760.0,56.8306098829,0
VIROVITICA-3ALFA,686218.75,5073539.22,-581.85,765.0,56.928255617,0
VIROVITICA-3ALFA,686218.75,5073539.22,-586.85,770.0,57.0265806011,0
VIROVITICA-3ALFA,686218.75,5073539.22,-591.85,775.0,57.1255836002,0
VIROVITICA-3ALFA,686218.75,5073539.22,-596.85,780.0,57.2252632796,0
VIROVITICA-3ALFA,686218.75,5073539.22,-601.85,785.0,57.3256182068,0
VIROVITICA-3ALFA,686218.75,5073539.22,-606.85,790.0,57.4266468537,0
VIROVITICA-3ALFA,686218.75,5073539.22,-611.85,795.0,57.5283475989,0
VIROVITICA-3ALFA,686218.75,5073539.22,-616.85,800.0,57.6307187307,0
VIROVITICA-3ALFA,686218.75,5073539.22,-621.85,805.0,57.7337584491,0
VIROVITICA-3ALFA,686218.75,5073539.22,-626.85,810.0,57.8374648689,0
VIROVITICA-3ALFA,686218.75,5073539.22,-631.85,815.0,57.9418360228,0
VIROVITICA-3ALFA,686218.75,5073539.22,-636.85,820.0,58.0468698638,0
VIROVITICA-3ALFA,686218.75,5073539.22,-641.85,825.0,58.1525642689,0
VIROVITICA-3ALFA,686218.75,5073539.22,-646.85,830.0,58.2589170422,0
VIROVITICA-3ALFA,686218.75,5073539.22,-651.85,835.0,58.365925918,0
VIROVITICA-3ALFA,686218.75,5073539.22,-656.85,840.0,58.4735885647,0
VIROVITICA-3ALFA,686218.75,5073539.22,-661.85,845.0,58.5819025881,0
VIROVITICA-3ALFA,686218.75,5073539.22,-666.85,850.0,58.6908655354,0
VIROVITICA-3ALFA,686218.75,5073539.22,-671.85,855.0,58.8004748987,2
VIROVITICA-3ALFA,686218.75,5073539.22,-676.85,860.0,58.9107281193,2
VIROVITICA-3ALFA,686218.75,5073539.22,-681.85,865.0,59.0216225914,2
VIROVITICA-3ALFA,686218.75,5073539.22,-686.85,870.0,59.1331556668,2
VIROVITICA-3ALFA,686218.75,5073539.22,-691.85,875.0,59.2453246585,2
VIROVITICA-3ALFA,686218.75,5073539.22,-696.85,880.0,59.3581268457,2
VIROVITICA-3ALFA,686218.75,5073539.22,-701.85,885.0,59.4715594781,2
VIROVITICA-3ALFA,686218.75,5073539.22,-706.85,890.0,59.5856197805,2
VIROVITICA-3ALFA,686218.75,5073539.22,-711.85,895.0,59.7003049576,2
VIROVITICA-3ALFA,686218.75,5073539.22,-716.85,900.0,59.8156121989,2
VIROVITICA-3ALFA,686218.75,5073539.22,-721.85,905.0,59.9315386833,2
VIROVITICA-3ALFA,686218.75,5073539.22,-726.85,910.0,60.048081585,2
VIROVITICA-3ALFA,686218.75,5073539.22,-731.85,915.0,60.165238078,2
VIROVITICA-3ALFA,686218.75,5073539.22,-736.85,920.0,60.2830053415,2
VIROVITICA-3ALFA,686218.75,5073539.22,-741.85,925.0,60.4013805659,2
VIROVITICA-3ALFA,686218.75,5073539.22,-746.85,930.0,60.5203609579,2
VIROVITICA-3ALFA,686218.75,5073539.22,-751.85,935.0,60.6399437463,2
VIROVITICA-3ALFA,686218.75,5073539.22,-756.85,940.0,60.7601261881,2
VIROVITICA-3ALFA,686218.75,5073539.22,-761.85,945.0,60.8809055743,2
VIROVITICA-3ALFA,686218.75,5073539.22,-766.85,950.0,61.0022792362,2
VIROVITICA-3ALFA,686218.75,5073539.22,-771.85,955.0,61.1242445517,2
VIROVITICA-3ALFA,686218.75,5073539.22,-776.85,960.0,61.2467989517,2
VIROVITICA-3ALFA,686218.75,5073539.22,-781.85,965.0,61.3699399269,2
VIROVITICA-3ALFA,686218.75,5073539.22,-786.85,970.0,61.4936650346,2
VIROVITICA-3ALFA,686218.75,5073539.22,-791.85,975.0,61.6179719057,2
VIROVITICA-3ALFA,686218.75,5073539.22,-796.85,980.0,61.7428582521,2
VIROVITICA-3ALFA,686218.75,5073539.22,-801.85,985.0,61.8683218738,2
VIROVITICA-3ALFA,686218.75,5073539.22,-806.85,990.0,61.994374649,2
VIROVITICA-3ALFA,686218.75,5073539.22,-811.85,995.0,62.1209871762,2
VIROVITICA-3ALFA,686218.75,5073539.22,-816.85,1000.0,62.248171001,2
VIROVITICA-3ALFA,686218.75,5073539.22,-821.85,1005.0,62.3759243562,2
VIROVITICA-3ALFA,686218.75,5073539.22,-826.85,1010.0,62.5042456038,2
VIROVITICA-3ALFA,686218.75,5073539.22,-831.85,1015.0,62.6331332443,2
VIROVITICA-3ALFA,686218.75,5073539.22,-836.85,1020.0,62.7625859259,2
VIROVITICA-3ALFA,686218.75,5073539.22,-841.85,1025.0,62.8926024541,2
VIROVITICA-3ALFA,686218.75,5073539.22,-846.85,1030.0,63.0231818023,2
VIROVITICA-3ALFA,686218.75,5073539.22,-851.85,1035.0,63.1543231216,2
VIROVITICA-3ALFA,686218.75,5073539.22,-856.85,1040.0,63.2860257522,2
VIROVITICA-3ALFA,686218.75,5073539.22,-861.85,1045.0,63.4182892349,2
VIROVITICA-3ALFA,686218.75,5073539.22,-866.85,1050.0,63.5511133225,2
VIROVITICA-3ALFA,686218.75,5073539.22,-871.85,1055.0,63.6844979923,2
VIROVITICA-3ALFA,686218.75,5073539.22,-876.85,1060.0,63.8184434594,2
VIROVITICA-3ALFA,686218.75,5073539.22,-881.85,1065.0,63.9529501897,2
VIROVITICA-3ALFA,686218.75,5073539.22,-886.85,1070.0,64.0880189146,2
VIROVITICA-3ALFA,686218.75,5073539.22,-891.85,1075.0,64.2236506453,2
VIROVITICA-3ALFA,686218.75,5073539.22,-896.85,1080.0,64.3598466884,2
VIROVITICA-3ALFA,686218.75,5073539.22,-901.85,1085.0,64.4966086626,2
VIROVITICA-3ALFA,686218.75,5073539.22,-906.85,1090.0,64.6339385154,2
VIROVITICA-3ALFA,686218.75,5073539.22,-911.85,1095.0,64.7718385412,2
VIROVITICA-3ALFA,686218.75,5073539.22,-916.85,1100.0,64.9103114002,2
VIROVITICA-3ALFA,686218.75,5073539.22,-921.85,1105.0,65.0493601385,2
VIROVITICA-3ALFA,686218.75,5073539.22,-926.85,1110.0,65.1889882084,2
VIROVITICA-3ALFA,686218.75,5073539.22,-931.85,1115.0,65.3291994913,2
VIROVITICA-3ALFA,686218.75,5073539.22,-936.85,1120.0,65.4699983202,2
VIROVITICA-3ALFA,686218.75,5073539.22,-941.85,1125.0,65.6113895047,2
VIROVITICA-3ALFA,686218.75,5073539.22,-946.85,1130.0,65.7533783567,2
VIROVITICA-3ALFA,686218.75,5073539.22,-951.85,1135.0,65.8959707174,2
VIROVITICA-3ALFA,686218.75,5073539.22,-956.85,1140.0,66.0391729864,2
VIROVITICA-3ALFA,686218.75,5073539.22,-961.85,1145.0,66.1829921523,2
VIROVITICA-3ALFA,686218.75,5073539.22,-966.85,1150.0,66.3274358242,2
VIROVITICA-3ALFA,686218.75,5073539.22,-971.85,1155.0,66.4725122658,2
VIROVITICA-3ALFA,686218.75,5073539.22,-976.85,1160.0,66.6182304316,2
VIROVITICA-3ALFA,686218.75,5073539.22,-981.85,1165.0,66.7646000041,2
VIROVITICA-3ALFA,686218.75,5073539.22,-986.85,1170.0,66.9116314338,2
VIROVITICA-3ALFA,686218.75,5073539.22,-991.85,1175.0,67.0593359818,2
VIROVITICA-3ALFA,686218.75,5073539.22,-996.85,1180.0,67.2077257634,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1001.85,1185.0,67.3568137953,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1006.85,1190.0,67.5066140453,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1011.85,1195.0,67.6571414835,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1016.85,1200.0,67.8084121375,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1021.85,1205.0,67.9604431495,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1026.85,1210.0,68.1132495765,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1031.85,1215.0,68.2668575959,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1036.85,1220.0,68.4212847205,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1041.85,1225.0,68.5765531839,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1046.85,1230.0,68.732686665,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1051.85,1235.0,68.8897103621,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1056.85,1240.0,69.0476510706,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1061.85,1245.0,69.2065372624,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1066.85,1250.0,69.3663991679,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1071.85,1255.0,69.5272688592,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1076.85,1260.0,69.6891803355,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1081.85,1265.0,69.8521696084,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1086.85,1270.0,70.0162747871,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1091.85,1275.0,70.181536163,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1096.85,1280.0,70.347996292,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1101.85,1285.0,70.515700073,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1106.85,1290.0,70.6846948213,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1111.85,1295.0,70.8550303351,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1116.85,1300.0,71.0267589522,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1121.85,1305.0,71.1999355955,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1126.85,1310.0,71.3746178022,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1131.85,1315.0,71.5508657358,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1136.85,1320.0,71.7287421749,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1141.85,1325.0,71.9083124755,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1146.85,1330.0,72.0896445013,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1151.85,1335.0,72.2728085171,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1156.85,1340.0,72.4578770394,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1161.85,1345.0,72.6449246372,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1166.85,1350.0,72.8340276775,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1171.85,1355.0,73.025264008,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1176.85,1360.0,73.2187125699,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1181.85,1365.0,73.4144529355,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1186.85,1370.0,73.6125647622,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1191.85,1375.0,73.8131271603,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1196.85,1380.0,74.0162179679,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1201.85,1385.0,74.2219129327,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1206.85,1390.0,74.4302847992,2
VIROVITICA-3ALFA,686218.75,5073539.22,-1211.85,1395.0,74.6414023051,2
