holeid,x,y,z,TVD,PERM,POR,GM_lthology
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-201.85,385.0,17.0358411384,15.2585421022,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-206.85,390.0,16.9952055469,15.2269882801,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-211.85,395.0,16.9545422069,15.1953988751,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-216.85,400.0,16.91385135,15.1637739717,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-221.85,405.0,16.8731332078,15.1321136547,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-226.85,410.0,16.832388013,15.1004180092,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-231.85,415.0,16.7916159986,15.0686871209,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-236.85,420.0,16.750817398,15.0369210759,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-241.85,425.0,16.7099924455,15.0051199607,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-246.85,430.0,16.6691413755,14.9732838622,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-251.85,435.0,16.6282644233,14.9414128679,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-256.85,440.0,16.5873618245,14.9095070654,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-261.85,445.0,16.5464338152,14.8775665431,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-266.85,450.0,16.505480632,14.8455913895,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-271.85,455.0,16.464502512,14.8135816936,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-276.85,460.0,16.4234996927,14.781537545,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-281.85,465.0,16.3824724122,14.7494590335,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-286.85,470.0,16.3414209089,14.7173462494,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-291.85,475.0,16.3003454219,14.6851992834,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-296.85,480.0,16.2592461903,14.6530182265,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-301.85,485.0,16.218123454,14.6208031702,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-306.85,490.0,16.1769774532,14.5885542065,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-311.85,495.0,16.1358084285,14.5562714276,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-316.85,500.0,16.0946166209,14.5239582413,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-321.85,505.0,16.0534022718,14.4916081456,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-326.85,510.0,16.0121656229,14.459224514,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-331.85,515.0,15.9709069164,14.4268074403,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-336.85,520.0,15.9296263948,14.3943570189,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-341.85,525.0,15.8883243009,14.3618733442,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-346.85,530.0,15.847000878,14.3293565113,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-351.85,535.0,15.8056563696,14.2968066155,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-356.85,540.0,15.7642910195,14.2642237526,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-361.85,545.0,15.7229050719,14.2316080186,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-366.85,550.0,15.6814987713,14.1989595099,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-371.85,555.0,15.6400723625,14.1662783235,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-376.85,560.0,15.5986260906,14.1335645565,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-381.85,565.0,15.5571602008,14.1008183064,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-386.85,570.0,15.5156749389,14.0680396712,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-391.85,575.0,15.4741705507,14.035228749,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-396.85,580.0,15.4326472822,14.0023856386,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-401.85,585.0,15.39110538,13.9695104387,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-406.85,590.0,15.3495450905,13.9366032488,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-411.85,595.0,15.3079666606,13.9036641685,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-416.85,600.0,15.2663703374,13.8706932976,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-421.85,605.0,15.224756368,13.8376907366,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-426.85,610.0,15.1831249998,13.804656586,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-431.85,615.0,15.1414764806,13.7715909469,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-436.85,620.0,15.0998110581,13.7384939205,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-441.85,625.0,15.0581289801,13.7053656083,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-446.85,630.0,15.0164304949,13.6722061125,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-451.85,635.0,14.9747158507,13.6390155351,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-456.85,640.0,14.9329852958,13.6057939788,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-461.85,645.0,14.8912390787,13.5725415465,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-466.85,650.0,14.8494774481,13.5392583413,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-471.85,655.0,14.8077006527,13.5059444667,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-476.85,660.0,14.7659089412,13.4726000265,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-481.85,665.0,14.7241025627,13.4392251247,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-486.85,670.0,14.6822817661,13.4058198659,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-491.85,675.0,14.6404468004,13.3723843546,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-496.85,680.0,14.5985979147,13.3389186958,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-501.85,685.0,14.5567353582,13.3054229947,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-506.85,690.0,14.5148593801,13.271897357,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-511.85,695.0,14.4729702296,13.2383418883,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-516.85,700.0,14.4310681558,13.2047566949,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-521.85,705.0,14.3891534082,13.1711418829,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-526.85,710.0,14.3472262358,13.1374975592,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-531.85,715.0,14.3052868879,13.1038238305,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-536.85,720.0,14.2633356137,13.0701208041,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-541.85,725.0,14.2213726624,13.0363885873,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-546.85,730.0,14.1793982831,13.0026272878,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-551.85,735.0,14.1374127248,12.9688370136,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-556.85,740.0,14.0954162366,12.9350178729,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-561.85,745.0,14.0534090674,12.901169974,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-566.85,750.0,14.0113914661,12.8672934256,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-571.85,755.0,13.9693636815,12.8333883367,0
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-576.85,760.0,13.9273259621,12.7994548163,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-581.85,765.0,13.8852785566,12.765492974,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-586.85,770.0,13.8432217134,12.7315029192,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-591.85,775.0,13.8011556808,12.6974847618,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-596.85,780.0,13.7590807069,12.663438612,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-601.85,785.0,13.7169970399,12.6293645798,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-606.85,790.0,13.6749049274,12.595262776,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-611.85,795.0,13.6328046173,12.5611333111,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-616.85,800.0,13.5906963569,12.526976296,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-621.85,805.0,13.5485803937,12.492791842,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-626.85,810.0,13.5064569747,12.4585800603,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-631.85,815.0,13.4643263469,12.4243410624,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-636.85,820.0,13.4221887569,12.3900749602,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-641.85,825.0,13.3800444513,12.3557818654,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-646.85,830.0,13.3378936761,12.3214618902,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-651.85,835.0,13.2957366775,12.2871151469,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-656.85,840.0,13.253573701,12.2527417479,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-661.85,845.0,13.2114049923,12.2183418059,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-666.85,850.0,13.1692307964,12.1839154337,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-671.85,855.0,13.1270513582,12.1494627444,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-676.85,860.0,13.0848669224,12.1149838509,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-681.85,865.0,13.0426777332,12.0804788668,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-686.85,870.0,13.0004840346,12.0459479055,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-691.85,875.0,12.9582860703,12.0113910805,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-696.85,880.0,12.9160840836,11.9768085057,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-701.85,885.0,12.8738783175,11.9422002951,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-706.85,890.0,12.8316690146,11.9075665627,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-711.85,895.0,12.7894564171,11.8729074228,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-716.85,900.0,12.747240767,11.8382229897,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-721.85,905.0,12.7050223058,11.8035133779,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-726.85,910.0,12.6628012747,11.7687787021,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-731.85,915.0,12.6205779142,11.734019077,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-736.85,920.0,12.5783524649,11.6992346175,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-741.85,925.0,12.5361251665,11.6644254386,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-746.85,930.0,12.4938962586,11.6295916555,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-751.85,935.0,12.4516659801,11.5947333833,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-756.85,940.0,12.4094345698,11.5598507375,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-761.85,945.0,12.3672022658,11.5249438334,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-766.85,950.0,12.3249693057,11.4900127866,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-771.85,955.0,12.2827359268,11.4550577128,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-776.85,960.0,12.2405023658,11.4200787278,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-781.85,965.0,12.198268859,11.3850759472,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-786.85,970.0,12.1560356421,11.3500494872,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-791.85,975.0,12.1138029504,11.3149994636,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-796.85,980.0,12.0715710186,11.2799259926,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-801.85,985.0,12.0293400809,11.2448291903,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-806.85,990.0,11.987110371,11.2097091729,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-811.85,995.0,11.944882122,11.1745660568,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-816.85,1000.0,11.9026555665,11.1393999584,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-821.85,1005.0,11.8604309366,11.1042109939,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-826.85,1010.0,11.8182084637,11.06899928,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-831.85,1015.0,11.7759883788,11.0337649332,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-836.85,1020.0,11.733770912,10.99850807,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-841.85,1025.0,11.6915562932,10.9632288071,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-846.85,1030.0,11.6493447514,10.9279272611,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-851.85,1035.0,11.6071365152,10.8926035488,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-856.85,1040.0,11.5649318124,10.8572577869,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-861.85,1045.0,11.5227308704,10.8218900922,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-866.85,1050.0,11.4805339157,10.7865005814,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-871.85,1055.0,11.4383411744,10.7510893714,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-876.85,1060.0,11.3961528717,10.7156565791,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-881.85,1065.0,11.3539692325,10.6802023213,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-886.85,1070.0,11.3117904807,10.6447267148,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-891.85,1075.0,11.2696168397,10.6092298766,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-896.85,1080.0,11.2274485321,10.5737119235,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-901.85,1085.0,11.18528578,10.5381729724,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-906.85,1090.0,11.1431288046,10.5026131401,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-911.85,1095.0,11.1009778265,10.4670325436,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-916.85,1100.0,11.0588330656,10.4314312997,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-921.85,1105.0,11.0166947411,10.3958095252,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-926.85,1110.0,10.9745630714,10.3601673369,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-931.85,1115.0,10.9324382743,10.3245048517,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-936.85,1120.0,10.8903205666,10.2888221862,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-941.85,1125.0,10.84821011,10.2531194573,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-946.85,1130.0,10.8061072289,10.2173967816,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-951.85,1135.0,10.7640120837,10.1816542758,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-956.85,1140.0,10.7219248882,10.1458920565,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-961.85,1145.0,10.6798458558,10.1101102403,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-966.85,1150.0,10.6377751987,10.0743089437,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-971.85,1155.0,10.5957131285,10.0384882831,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-976.85,1160.0,10.553659856,10.002648375,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-981.85,1165.0,10.5116155913,9.96678933563,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-986.85,1170.0,10.4695805434,9.93091128139,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-991.85,1175.0,10.4275549208,9.89501432842,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-996.85,1180.0,10.385538931,9.85909859286,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1001.85,1185.0,10.3435327807,9.82316419077,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1006.85,1190.0,10.3015366757,9.78721123811,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1011.85,1195.0,10.2595508212,9.75123985076,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1016.85,1200.0,10.2175754213,9.71525014453,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1021.85,1205.0,10.1756106792,9.67924223509,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1026.85,1210.0,10.1336567976,9.64321623807,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1031.85,1215.0,10.0917139779,9.60717226896,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1036.85,1220.0,10.049782421,9.57111044315,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1041.85,1225.0,10.0078623266,9.53503087593,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1046.85,1230.0,9.96595389368,9.49893368247,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1051.85,1235.0,9.92405732039,9.46281897782,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1056.85,1240.0,9.88217280386,9.42668687691,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1061.85,1245.0,9.84030054036,9.39053749455,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1066.85,1250.0,9.79844072525,9.35437094542,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1071.85,1255.0,9.756593553,9.31818734406,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1076.85,1260.0,9.71475921712,9.28198680488,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1081.85,1265.0,9.67293791023,9.24576944214,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1086.85,1270.0,9.631129824,9.20953536997,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1091.85,1275.0,9.58933514916,9.17328470234,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1096.85,1280.0,9.54755407553,9.13701755306,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1101.85,1285.0,9.50578679195,9.10073403581,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1106.85,1290.0,9.46403348632,9.06443426408,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1111.85,1295.0,9.4222943456,9.02811835121,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1116.85,1300.0,9.38056955577,8.99178641038,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1121.85,1305.0,9.33885930185,8.95543855457,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1126.85,1310.0,9.29716376789,8.91907489662,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1131.85,1315.0,9.25548313696,8.88269554916,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1136.85,1320.0,9.21381759117,8.84630016744,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1141.85,1325.0,9.17216731161,8.80988980548,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1146.85,1330.0,9.13053247842,8.77346409115,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1151.85,1335.0,9.08891327072,8.7370231363,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1156.85,1340.0,9.04730986664,8.70056705262,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1161.85,1345.0,9.00572244331,8.66409595158,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1166.85,1350.0,8.96415117684,8.62760994443,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1171.85,1355.0,8.92259624236,8.59110914224,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1176.85,1360.0,8.88105781395,8.55459365583,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1181.85,1365.0,8.8395360647,8.51806359582,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1186.85,1370.0,8.79803116665,8.48151907261,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1191.85,1375.0,8.75654329084,8.44496019637,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1196.85,1380.0,8.71507260727,8.40838707703,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1201.85,1385.0,8.67361928489,8.37179982431,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1206.85,1390.0,8.63218349164,8.33519854766,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1211.85,1395.0,8.59076539439,8.29858335631,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1216.85,1400.0,8.549365159,8.26195435925,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1221.85,1405.0,8.50798295025,8.2253116652,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1226.85,1410.0,8.46661893188,8.18865538265,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1231.85,1415.0,8.42527326658,8.15198561981,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1236.85,1420.0,8.38394611598,8.11530248465,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1241.85,1425.0,8.34263764063,8.07860608486,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1246.85,1430.0,8.30134800005,8.04189652787,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1251.85,1435.0,8.26007735267,8.00517392086,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1256.85,1440.0,8.21882585585,7.96843837068,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1261.85,1445.0,8.17759366588,7.93168998396,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1266.85,1450.0,8.13638093798,7.89492886702,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1271.85,1455.0,8.09518782628,7.85815512587,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1276.85,1460.0,8.05401448385,7.82136886629,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1281.85,1465.0,8.01286106265,7.78457019372,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1286.85,1470.0,7.97172771356,7.74775921331,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1291.85,1475.0,7.93061458639,7.71093602992,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1296.85,1480.0,7.88952182984,7.67410074811,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1301.85,1485.0,7.84844959152,7.63725347211,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1306.85,1490.0,7.80739801794,7.60039430585,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1311.85,1495.0,7.76636725454,7.56352335295,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1316.85,1500.0,7.72535744562,7.52664071673,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1321.85,1505.0,7.6843687344,7.48974650014,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1326.85,1510.0,7.64340126301,7.45284080583,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1331.85,1515.0,7.60245517243,7.41592373614,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1336.85,1520.0,7.56153060259,7.37899539306,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1341.85,1525.0,7.52062769226,7.34205587822,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1346.85,1530.0,7.47974657913,7.30510529296,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1351.85,1535.0,7.43888739977,7.26814373824,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1356.85,1540.0,7.39805028963,7.23117131469,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1361.85,1545.0,7.35723538305,7.19418812258,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1366.85,1550.0,7.31644281326,7.15719426184,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1371.85,1555.0,7.27567271236,7.12018983203,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1376.85,1560.0,7.23492521135,7.08317493236,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1381.85,1565.0,7.19420044007,7.04614966168,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1386.85,1570.0,7.15349852729,7.00911411846,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1391.85,1575.0,7.11281960061,6.97206840081,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1396.85,1580.0,7.07216378655,6.93501260648,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1401.85,1585.0,7.03153121048,6.89794683281,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1406.85,1590.0,6.99092199664,6.8608711768,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1411.85,1595.0,6.95033626816,6.82378573503,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1416.85,1600.0,6.90977414705,6.78669060373,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1421.85,1605.0,6.86923575416,6.74958587872,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1426.85,1610.0,6.82872120925,6.71247165543,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1431.85,1615.0,6.78823063093,6.6753480289,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1436.85,1620.0,6.74776413669,6.63821509378,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1441.85,1625.0,6.70732184288,6.6010729443,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1446.85,1630.0,6.66690386474,6.56392167431,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1451.85,1635.0,6.62651031636,6.52676137722,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1456.85,1640.0,6.58614131071,6.48959214605,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1461.85,1645.0,6.54579695964,6.45241407343,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1466.85,1650.0,6.50547737386,6.41522725154,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1471.85,1655.0,6.46518266295,6.37803177215,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1476.85,1660.0,6.42491292732,6.34082772662,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1481.85,1665.0,6.38466829029,6.30361520586,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1486.85,1670.0,6.34444885011,6.2663943004,3
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1491.85,1675.0,6.30425471183,6.22916510029,3
